,id,full_text,created_at,favorite_count,retweet_count
357,1376227712533155845,"RT @POTUS: Two weeks ago, I directed all states, tribes, and territories to make all adult Americans eligible for the vaccine no later than…",Sun Mar 28 17:40:30 +0000 2021,0,6389
358,1375862625997893634,"RT @WhiteHouse: Megan Rapinoe, Margaret Purce, and countless others have been leading the fight for pay equality. This week, the President…",Sat Mar 27 17:29:46 +0000 2021,0,2299
359,1375551858807341057,"RT @POTUS: As we recall the Passover story of overcoming adversity, finding hope, and becoming free, we find a renewed salience. This weeke…",Fri Mar 26 20:54:54 +0000 2021,0,3345
360,1375511738443984896,"RT @POTUS: I ran for president for three reasons: to restore the soul of the nation, rebuild the middle class, and unite the country. https…",Fri Mar 26 18:15:28 +0000 2021,0,4954
361,1375192104469663750,"RT @POTUS: Before I took office, I set a big goal of 100 million shots in my first 100 days.
 
We hit the goal on day 58.
 
Now, I’m settin…",Thu Mar 25 21:05:22 +0000 2021,0,9819
362,1375137400033144832,"RT @POTUS: This afternoon, I’m holding my first formal press conference as president. Tune in. https://t.co/dvl1RAtOjr",Thu Mar 25 17:27:59 +0000 2021,0,2522
363,1374761947913146374,"RT @WHCOVIDResponse: In total, 84 million people -- about 1 in 3 adults -- have received at least one dose of the vaccine and more than 45…",Wed Mar 24 16:36:04 +0000 2021,0,1723
364,1374524524931207168,"RT @WhiteHouse: President Biden believes every single American deserves access to quality, affordable health care. Here’s a breakdown of ho…",Wed Mar 24 00:52:38 +0000 2021,0,3012
365,1374414080694358016,RT @POTUS: Jill and I are devastated for the lives that have been shattered by gun violence in Colorado. Less than a week after the horrifi…,Tue Mar 23 17:33:46 +0000 2021,0,5042
366,1374105995023159297,RT @WhiteHouse: Big news: The Biden-Harris Administration set a new record this weekend with 6 million shots reported administered. We’re r…,Mon Mar 22 21:09:33 +0000 2021,0,3875
367,1374059403108827137,"RT @POTUS: Under the American Rescue Plan, the typical family of four is getting a $5,600 check. That money helps folks keep a roof over th…",Mon Mar 22 18:04:25 +0000 2021,0,7520
368,1373780456034988032,"RT @POTUS: Mask up, America. https://t.co/6yaUHYmzWC",Sun Mar 21 23:35:58 +0000 2021,0,19033
369,1373643910451503111,"RT @WhiteHouse: Before President Biden took office, the U.S. was administering an average of 900,000 COVID-19 vaccine doses a day.

Last we…",Sun Mar 21 14:33:23 +0000 2021,0,3930
370,1373285260667019266,"RT @POTUS: Like countless people across the country, Jocelyn and her family are struggling to make ends meet. I gave her a call to discuss…",Sat Mar 20 14:48:15 +0000 2021,0,3577
371,1373044970135957506,"RT @POTUS: Words have consequences. 

It’s called the coronavirus.

Full stop.",Fri Mar 19 22:53:25 +0000 2021,0,23053
372,1372993067284856834,"RT @POTUS: This afternoon, Vice President Harris and I are meeting with Asian American leaders in Atlanta, Georgia. We’re going to discuss…",Fri Mar 19 19:27:10 +0000 2021,0,7329
373,1372720000159584257,"RT @WhiteHouse: Big News: President Biden announced that tomorrow, our Administration will hit 100 million COVID-19 shots administered. 

T…",Fri Mar 19 01:22:06 +0000 2021,0,6084
374,1372639205394944002,"RT @POTUS: In honor of the victims of the senseless shootings in Atlanta, I’ve ordered the flag of the United States to be flown at half-st…",Thu Mar 18 20:01:03 +0000 2021,0,7257
375,1372357223033241606,"RT @POTUS: Jill and I are keeping everyone impacted by the shootings in Atlanta in our prayers. We don’t yet know the motive, but what we d…",Thu Mar 18 01:20:33 +0000 2021,0,11123
376,1371930690556661765,"RT @WhiteHouse: Across the country, millions of small businesses are struggling to keep their doors open. Here’s a breakdown of how the Ame…",Tue Mar 16 21:05:40 +0000 2021,0,1933
377,1371857703878942728,RT @POTUS: That’s the American Rescue Plan. https://t.co/7pE89mi4C6,Tue Mar 16 16:15:39 +0000 2021,0,3477
378,1371577234968952837,"RT @WHCOVIDResponse: Over the weekend, we administered nearly 6 million doses of the COVID-19 vaccine. 

Today, for the first time on a Mon…",Mon Mar 15 21:41:10 +0000 2021,0,1617
379,1371512914033643525,"RT @POTUS: Last week, I signed the American Rescue Plan into law and direct payments have begun going out to folks across the country. I kn…",Mon Mar 15 17:25:34 +0000 2021,0,3267
380,1371240669684060169,RT @WhiteHouse: The Biden-Harris Administration has been working around the clock to get America vaccinated. We’ve doubled daily vaccinatio…,Sun Mar 14 23:23:46 +0000 2021,0,3468
381,1371117123859316736,"It matters whether you continue to wear a mask.  
It matters whether you continue to socially distance.  
It matters whether you wash your hands.  

It all matters and can help save lives.",Sun Mar 14 15:12:51 +0000 2021,240229,31282
382,1370836807454224386,RT @POTUS: To everyone out there who’s hurting or struggling to get by: help is here. https://t.co/fkME0yMmBK,Sat Mar 13 20:38:58 +0000 2021,0,4053
383,1370792386280972289,"The American Rescue Plan means a $7,000 check for a single mom of four. It means more support to safely and quickly reopen schools. It means setting up additional vaccination sites to help America get back to normal. 

What does the American Rescue Plan mean to you?",Sat Mar 13 17:42:27 +0000 2021,129698,11531
384,1370458121773195271,"RT @POTUS: This afternoon, I’m joining Vice President Harris and members of Congress to celebrate the passage of the American Rescue Plan.…",Fri Mar 12 19:34:12 +0000 2021,0,3191
385,1370411955173912576,"85% of American households will get direct checks from the American Rescue Plan.

For so many Americans, that means they can pay the rent. That means they can put food on the table.  

Share below what the American Rescue Plan will do for you.",Fri Mar 12 16:30:45 +0000 2021,152166,15098
386,1370184833226399744,RT @POTUS: All adult Americans will be eligible to get the vaccine no later than May 1.,Fri Mar 12 01:28:15 +0000 2021,0,26260
387,1370129856600670208,"RT @POTUS: Before I took office, I promised you that help was on the way. Today, I signed the American Rescue Plan into law, and can offici…",Thu Mar 11 21:49:48 +0000 2021,0,12175
388,1369749317628661760,"RT @WhiteHouse: From $1,400 checks and unemployment relief to vaccines for every American — help is here. https://t.co/R0AYaTbkTV",Wed Mar 10 20:37:40 +0000 2021,0,3126
389,1369739522263617539,RT @POTUS: Help is here. https://t.co/urZCiigeS1,Wed Mar 10 19:58:45 +0000 2021,0,9493
390,1369666671380692994,"RT @POTUS: Keep the faith, folks. We will get through this. https://t.co/AMlyu4pU6M",Wed Mar 10 15:09:16 +0000 2021,0,5250
391,1369400644382101510,RT @POTUS: I want every child to know that this is what vice presidents and generals in the United States Armed Forces look like. https://t…,Tue Mar 09 21:32:10 +0000 2021,0,30239
392,1369356116795285511,RT @POTUS: I believe every worker deserves a free and fair choice to join a union — and the PRO Act will bring us closer to that reality. I…,Tue Mar 09 18:35:14 +0000 2021,0,7240
393,1369050036336726018,"RT @VP: On this #InternationalWomensDay, I want to honor the women who for over a year have gone to work, often risking their health, to no…",Mon Mar 08 22:18:59 +0000 2021,0,7718
394,1368948449182425091,"RT @WhiteHouse: Last week, the Biden-Harris Administration: 

- Began administering the single-dose Johnson &amp; Johnson vaccine
- Secured eno…",Mon Mar 08 15:35:18 +0000 2021,0,3509
395,1368605658900271108,"RT @POTUS: The legacy of Selma is that while nothing can stop free people from exercising their most sacred power as citizens, there are th…",Sun Mar 07 16:53:11 +0000 2021,0,6343
396,1368288435384049677,"RT @POTUS: When I took office, I promised help was on the way. Thanks to @SenSchumer and Senate Democrats, we've taken one more giant step…",Sat Mar 06 19:52:39 +0000 2021,0,10027
397,1368244150223667203,"RT @WhiteHouse: Tammy is a health care professional and single mother of four children — and like countless other Americans, she’s struggli…",Sat Mar 06 16:56:40 +0000 2021,0,1424
398,1367929419038351360,"RT @POTUS: With the Johnson &amp; Johnson vaccine, we now have a third safe and effective COVID-19 vaccine being administered across the countr…",Fri Mar 05 20:06:03 +0000 2021,0,2923
399,1367563517247827968,"RT @POTUS: The right to vote is sacred and fundamental — and H.R. 1 is urgently needed to protect that right, to safeguard the integrity of…",Thu Mar 04 19:52:05 +0000 2021,0,11145
400,1367230331187650563,"RT @WhiteHouse: In the two weeks since the Biden-Harris Administration opened a special enrollment period for health insurance, over 200,00…",Wed Mar 03 21:48:07 +0000 2021,0,2625
401,1367123450528202760,RT @POTUS: An educator is leading the Department of Education once again. I look forward to working with @SecCardona to safely reopen our n…,Wed Mar 03 14:43:25 +0000 2021,0,3521
402,1366874583001927680,"RT @WhiteHouse: Today, President Biden announced a breakthrough collaboration between Johnson &amp; Johnson, Merck, and the federal government…",Tue Mar 02 22:14:30 +0000 2021,0,6049
403,1366867642783576078,"RT @POTUS: Today, I am directing every state to prioritize educators for vaccination. We want every educator, school staff member, and chil…",Tue Mar 02 21:46:55 +0000 2021,0,16233
404,1366819696515964930,"RT @POTUS: The fact is that $600 is not enough. The Senate needs to pass the American Rescue Plan and finish the job of delivering $2,000 i…",Tue Mar 02 18:36:24 +0000 2021,0,10164
405,1366586334257807367,"RT @POTUS: Wash your hands.
Stay socially distanced.
Wear a mask.
Get vaccinated when it’s your turn.

Despite our progress, we can’t let o…",Tue Mar 02 03:09:06 +0000 2021,0,14515
406,1366478587122110466,RT @POTUS: No child in America should go hungry. The American Rescue Plan will extend and invest in critical food programs to help ensure e…,Mon Mar 01 20:00:57 +0000 2021,0,3690
407,1366417985649442821,"A campaign for everyone who’s been knocked down or counted out.

A campaign that brought Americans together of every race, ethnicity, gender, economic station, and party.

A year ago, the people of South Carolina lifted that campaign on their shoulders.
https://t.co/YN5LeBMLMe",Mon Mar 01 16:00:09 +0000 2021,35659,3415
408,1366095927791001601,"RT @POTUS: The more people that get vaccinated, the faster we will beat this pandemic. That’s why one of my first goals is to administer 10…",Sun Feb 28 18:40:24 +0000 2021,0,12784
409,1365839504280612864,"RT @POTUS: Yesterday I traveled to Texas to visit an emergency operations center, food bank, and vaccination site. Each stop represented ou…",Sun Feb 28 01:41:28 +0000 2021,0,7505
410,1365686069149241346,RT @WhiteHouse: Erica is a nurse in New York City and runs COVID-19 testing at one of the hardest-hit hospitals in the country. President B…,Sat Feb 27 15:31:46 +0000 2021,0,2051
411,1365418153220730883,"RT @POTUS: The week before I took office, 6 million COVID-19 vaccine shots were administered.

This coming week, our Administration will li…",Fri Feb 26 21:47:10 +0000 2021,0,8671
412,1365321032626802698,"RT @POTUS: COVID-19 vaccinations are up and cases and hospitalizations are down, but let me be clear: now is not the time to relax. https:/…",Fri Feb 26 15:21:15 +0000 2021,0,4799
413,1365117152760639495,"RT @POTUS: Transgender rights are human rights — and the House made that clear today by passing the Equality Act. 

Now it's time for the S…",Fri Feb 26 01:51:06 +0000 2021,0,21421
414,1365053059496296453,RT @POTUS: I am pleased that the House will vote next week on the George Floyd Justice in Policing Act. I encourage the House to pass it. F…,Thu Feb 25 21:36:25 +0000 2021,0,10772
415,1364728505586581512,"RT @WhiteHouse: On Friday, President Biden toured a Pfizer manufacturing plant in Michigan to see the vaccine production process firsthand…",Thu Feb 25 00:06:45 +0000 2021,0,1584
